MatchID,step,team,action,map
184462,3,T1,pick,Ascent
184462,4,TLN,pick,Haven
184462,5,T1,ban,Icebox
184462,6,TLN,ban,Fracture
184462,7,,remains,Lotus
184463,1,TS,ban,Pearl
184463,2,PRX,ban,Icebox
184463,3,TS,pick,Haven
184463,4,PRX,pick,Fracture
184463,5,TS,ban,Ascent
184463,6,PRX,ban,Lotus
184463,7,,remains,Split
184465,1,DFM,ban,Icebox
184465,2,GEN,ban,Split
184465,3,DFM,pick,Lotus
184465,4,GEN,pick,Fracture
184465,5,DFM,ban,Ascent
184465,6,GEN,ban,Haven
184465,7,,remains,Pearl
184466,1,KRX,ban,Lotus
184466,2,GE,ban,Ascent
184466,3,KRX,pick,Haven
184466,4,GE,pick,Split
184466,5,KRX,ban,Fracture
184466,6,GE,ban,Icebox
184466,7,,remains,Pearl
184467,1,RRQ,ban,Lotus
184467,2,DFM,ban,Icebox
184467,3,RRQ,pick,Haven
184467,4,DFM,pick,Pearl
184467,5,RRQ,ban,Fracture
184467,6,DFM,ban,Split
184467,7,,remains,Ascent
184468,1,T1,ban,Icebox
184468,2,PRX,ban,Haven
184468,3,T1,pick,Pearl
184468,4,PRX,pick,Fracture
184468,5,T1,ban,Ascent
184468,6,PRX,ban,Split
184468,7,,remains,Lotus
184469,1,GE,ban,Fracture
184469,2,ZETA,ban,Split
184469,3,GE,pick,Pearl
184469,4,ZETA,pick,Ascent
184469,5,GE,ban,Icebox
184469,6,ZETA,ban,Lotus
184469,7,,remains,Haven
184470,1,TLN,ban,Haven
184470,2,KRX,ban,Lotus
184470,3,TLN,pick,Split
184470,4,KRX,pick,Pearl
184470,5,TLN,ban,Fracture
184470,6,KRX,ban,Icebox
184470,7,,remains,Ascent
184471,1,GEN,ban,Icebox
184471,2,TS,ban,Pearl
184471,3,GEN,pick,Haven
184471,4,TS,pick,Fracture
184471,5,GEN,ban,Ascent
184471,6,TS,ban,Split
184471,7,,remains,Lotus
184472,1,KRX,ban,Lotus
184472,2,PRX,ban,Haven
184472,3,KRX,pick,Ascent
184472,4,PRX,pick,Split
184472,5,KRX,ban,Pearl
184472,6,PRX,ban,Icebox
184472,7,,remains,Fracture
184473,1,TS,ban,Pearl
184473,2,RRQ,ban,Lotus
184473,3,TS,pick,Icebox
184473,4,RRQ,pick,Split
184473,5,TS,ban,Ascent
184473,6,RRQ,ban,Fracture
184473,7,,remains,Haven
184474,1,T1,ban,Pearl
184474,2,GEN,ban,Icebox
184474,3,T1,pick,Ascent
184474,4,GEN,pick,Haven
184474,5,T1,ban,Split
184474,6,GEN,ban,Fracture
184474,7,,remains,Lotus
184475,1,ZETA,ban,Lotus
184475,2,DFM,ban,Split
184475,3,ZETA,pick,Ascent
184475,4,DFM,pick,Haven
184475,5,ZETA,ban,Fracture
184475,6,DFM,ban,Icebox
184475,7,ZETA,ban,Pearl
184476,1,GE,ban,Fracture
184476,2,TLN,ban,Pearl
184476,3,GE,pick,Split
184476,4,TLN,pick,Icebox
184476,5,GE,ban,Ascent
184476,6,TLN,ban,Lotus
184476,7,,remains,Haven
184477,1,PRX,ban,Haven
184477,2,GE,ban,Fracture
184477,3,PRX,pick,Icebox
184477,4,GE,pick,Split
184477,5,PRX,ban,Ascent
184477,6,GE,ban,Lotus
184477,7,,remains,Pearl
184478,1,GEN,ban,Icebox
184478,2,KRX,ban,Lotus
184478,3,GEN,pick,Haven
184478,4,KRX,pick,Fracture
184478,5,GEN,ban,Ascent
184478,6,KRX,ban,Split
184478,7,,remains,Pearl
184479,1,RRQ,ban,Lotus
184479,2,T1,ban,Split
184479,3,RRQ,pick,Haven
184479,4,T1,pick,Fracture
184479,5,RRQ,ban,Icebox
184479,6,T1,ban,Ascent
184479,7,,remains,Pearl
184480,1,DFM,ban,Icebox
184480,2,TS,ban,Lotus
184480,3,DFM,pick,Ascent
184480,4,TS,pick,Haven
184480,5,DFM,ban,Split
184480,6,TS,ban,Pearl
184480,7,,remains,Fracture
184481,1,TLN,ban,Lotus
184481,2,ZETA,ban,Icebox
184481,3,TLN,pick,Haven
184481,4,ZETA,pick,Ascent
184481,5,TLN,ban,Fracture
184481,6,ZETA,ban,Pearl
184481,7,,remains,Split
184482,1,T1,ban,Haven
184482,2,DFM,ban,Bind
184482,3,T1,pick,Lotus
184482,4,DFM,pick,Split
184482,5,T1,ban,Ascent
184482,6,DFM,ban,Pearl
184482,7,,remains,Fracture
184483,1,ZETA,ban,Haven
184483,2,TS,ban,Pearl
184483,3,ZETA,pick,Split
184483,4,TS,pick,Lotus
184483,5,ZETA,ban,Ascent
184483,6,TS,ban,Bind
184483,7,,remains,Fracture
184484,1,GE,ban,Fracture
184484,2,GEN,ban,Split
184484,3,GE,pick,Pearl
184484,4,GEN,pick,Lotus
184484,5,GE,ban,Ascent
184484,6,GEN,ban,Bind
184484,7,,remains,Haven
184485,1,KRX,ban,Lotus
184485,2,RRQ,ban,Bind
184485,3,KRX,pick,Haven
184485,4,RRQ,pick,Split
184485,5,KRX,ban,Fracture
184485,6,RRQ,ban,Ascent
184485,7,,remains,Pearl
184486,1,TLN,ban,Bind
184486,2,PRX,ban,Haven
184486,3,TLN,pick,Pearl
184486,4,PRX,pick,Split
184486,5,TLN,ban,Ascent
184486,6,PRX,ban,Lotus
184486,7,,remains,Fracture
184488,1,GEN,ban,Pearl
184488,2,TLN,ban,Split
184488,3,GEN,pick,Fracture
184488,4,TLN,pick,Lotus
184488,5,GEN,ban,Bind
184488,6,TLN,ban,Ascent
184488,7,,remains,Haven
184489,1,PRX,ban,Haven
184489,2,ZETA,ban,Pearl
184489,3,PRX,pick,Split
184489,4,ZETA,pick,Ascent
184489,5,PRX,ban,Fracture
184489,6,ZETA,ban,Bind
184489,7,,remains,Lotus
184490,1,RRQ,ban,Lotus
184490,2,GE,ban,Haven
184490,3,RRQ,pick,Fracture
184490,4,GE,pick,Pearl
184490,5,RRQ,ban,Split
184490,6,GE,ban,Ascent
184490,7,,remains,Bind
184491,1,TS,ban,Pearl
184491,2,T1,ban,Haven
184491,3,TS,pick,Lotus
184491,4,T1,pick,Bind
184491,5,TS,ban,Ascent
184491,6,T1,ban,Split
184491,7,,remains,Fracture
184492,1,DFM,ban,Haven
184492,2,KRX,ban,Lotus
184492,3,DFM,pick,Fracture
184492,4,KRX,pick,Ascent
184492,5,DFM,ban,Split
184492,6,KRX,ban,Bind
184492,7,,remains,Pearl
184493,1,PRX,ban,Haven
184493,2,GEN,ban,Pearl
184493,3,PRX,pick,Split
184493,4,GEN,pick,Ascent
184493,5,PRX,ban,Fracture
184493,6,GEN,ban,Bind
184493,7,,remains,Lotus
184494,1,ZETA,ban,Pearl
184494,2,T1,ban,Split
184494,3,ZETA,pick,Fracture
184494,4,T1,pick,Lotus
184494,5,ZETA,ban,Ascent
184494,6,T1,ban,Haven
184494,7,,remains,Bind
184495,1,TS,ban,Pearl
184495,2,KRX,ban,Lotus
184495,3,TS,pick,Haven
184495,4,KRX,pick,Ascent
184495,5,TS,ban,Split
184495,6,KRX,ban,Bind
184495,7,,remains,Fracture
184496,1,DFM,ban,Haven
184496,2,GE,ban,Fracture
184496,3,DFM,pick,Lotus
184496,4,GE,pick,Pearl
184496,5,DFM,ban,Ascent
184496,6,GE,ban,Split
184496,7,,remains,Bind
184497,1,RRQ,ban,Lotus
184497,2,TLN,ban,Fracture
184497,3,RRQ,pick,Split
184497,4,TLN,pick,Ascent
184497,5,RRQ,ban,Pearl
184497,6,TLN,ban,Bind
184497,7,,remains,Haven
184498,1,GEN,ban,Pearl
184498,2,ZETA,ban,Bind
184498,3,GEN,pick,Haven
184498,4,ZETA,pick,Ascent
184498,5,GEN,ban,Lotus
184498,6,ZETA,ban,Split
184498,7,,remains,Fracture
184499,1,T1,ban,Split
184499,2,KRX,ban,Lotus
184499,3,T1,pick,Bind
184499,4,KRX,pick,Pearl
184499,5,T1,ban,Haven
184499,6,KRX,ban,Fracture
184499,7,,remains,Ascent
184500,1,TS,ban,Pearl
184500,2,GE,ban,Fracture
184500,3,TS,pick,Haven
184500,4,GE,pick,Lotus
184500,5,TS,ban,Split
184500,6,GE,ban,Ascent
184500,7,,remains,Bind
184501,1,TLN,ban,Ascent
184501,2,DFM,ban,Haven
184501,3,TLN,pick,Lotus
184501,4,DFM,pick,Bind
184501,5,TLN,ban,Split
184501,6,DFM,ban,Pearl
184501,7,,remains,Fracture
184502,1,RRQ,ban,Lotus
184502,2,PRX,ban,Haven
184502,3,RRQ,pick,Bind
184502,4,PRX,pick,Pearl
184502,5,RRQ,ban,Split
184502,6,PRX,ban,Ascent
184502,7,,remains,Fracture
184513,1,,unknown,Stats unavailable for Map 1 and Map 2 due to inaccessible Riot API.
184514,1,T1,ban,Split
184514,2,GEN,ban,Pearl
184514,3,T1,pick,Fracture
184514,4,GEN,pick,Ascent
184514,5,T1,ban,Haven
184514,6,GEN,ban,Bind
184514,7,,remains,Lotus
184515,1,TS,ban,Pearl
184515,2,KRX,ban,Lotus
184515,3,TS,pick,Haven
184515,4,KRX,pick,Split
184515,5,TS,ban,Fracture
184515,6,KRX,ban,Ascent
184515,7,,remains,Bind
184516,1,T1,ban,Split
184516,2,PRX,ban,Haven
184516,3,T1,pick,Lotus
184516,4,PRX,pick,Fracture
184516,5,T1,ban,Ascent
184516,6,PRX,ban,Pearl
184516,7,,remains,Bind
184517,1,ZETA,ban,Pearl
184517,2,T1,ban,Split
184517,3,ZETA,pick,Haven
184517,4,T1,pick,Bind
184517,5,ZETA,ban,Lotus
184517,6,T1,ban,Ascent
184517,7,,remains,Fracture
184518,1,GEN,ban,Fracture
184518,2,TS,ban,Pearl
184518,3,GEN,pick,Ascent
184518,4,TS,pick,Haven
184518,5,GEN,ban,Lotus
184518,6,TS,ban,Bind
184518,7,,remains,Split
184519,1,PRX,ban,Haven
184519,2,KRX,ban,Lotus
184519,3,PRX,pick,Fracture
184519,4,KRX,pick,Bind
184519,5,PRX,ban,Split
184519,6,KRX,ban,Ascent
184519,7,,remains,Pearl
184520,1,T1,ban,Split
184520,2,GEN,ban,Pearl
184520,3,T1,pick,Fracture
184520,4,GEN,pick,Ascent
184520,5,T1,ban,Haven
184520,6,GEN,ban,Bind
184520,7,,remains,Lotus
184521,1,KRX,ban,Lotus
184521,2,T1,ban,Split
184521,3,KRX,pick,Ascent
184521,4,T1,pick,Fracture
184521,5,KRX,pick,Haven
184521,6,T1,pick,Bind
184521,7,,remains,Pearl
184522,1,PRX,ban,Haven
184522,2,PRX,ban,Split
184522,3,PRX,pick,Fracture
184522,4,KRX,pick,Ascent
184522,5,PRX,pick,Lotus
184522,6,KRX,pick,Pearl
184522,7,,remains,Bind
189050,1,FUR,ban,Lotus
189050,2,LEV,ban,Haven
189050,3,FUR,pick,Ascent
189050,4,LEV,pick,Pearl
189050,5,FUR,ban,Fracture
189050,6,LEV,ban,Split
189050,7,,remains,Bind
189051,1,NRG,ban,Fracture
189051,2,EG,ban,Bind
189051,3,NRG,pick,Haven
189051,4,EG,pick,Split
189051,5,NRG,ban,Lotus
189051,6,EG,ban,Pearl
189051,7,,remains,Ascent
189052,1,FUR,ban,Lotus
189052,2,LOUD,ban,Pearl
189052,3,FUR,pick,Haven
189052,4,LOUD,pick,Ascent
189052,5,FUR,ban,Fracture
189052,6,LOUD,ban,Split
189052,7,,remains,Bind
189053,1,EG,ban,Lotus
189053,2,C9,ban,Split
189053,3,EG,pick,Fracture
189053,4,C9,pick,Bind
189053,5,EG,ban,Haven
189053,6,C9,ban,Pearl
189053,7,,remains,Ascent
189054,1,EG,ban,Haven
189054,2,LOUD,ban,Pearl
189054,3,EG,pick,Fracture
189054,4,LOUD,pick,Ascent
189054,5,EG,ban,Lotus
189054,6,LOUD,ban,Split
189054,7,,remains,Bind
189055,1,LOUD,ban,Pearl
189055,2,LOUD,ban,Split
189055,3,LOUD,pick,Ascent
189055,4,NRG,pick,Bind
189055,5,LOUD,pick,Fracture
189055,6,NRG,pick,Lotus
189055,7,,remains,Haven
189056,1,LEV,ban,Fracture
189056,2,C9,ban,Pearl
189056,3,LEV,pick,Haven
189056,4,C9,pick,Lotus
189056,5,LEV,ban,Split
189056,6,C9,ban,Bind
189056,7,,remains,Ascent
189057,1,NRG,ban,Ascent
189057,2,FUR,ban,Lotus
189057,3,NRG,pick,Bind
189057,4,FUR,pick,Haven
189057,5,NRG,ban,Fracture
189057,6,FUR,ban,Pearl
189057,7,,remains,Split
189058,1,NRG,ban,Ascent
189058,2,C9,ban,Bind
189058,3,NRG,pick,Pearl
189058,4,C9,pick,Lotus
189058,5,NRG,ban,Fracture
189058,6,C9,ban,Split
189058,7,,remains,Haven
189059,1,NRG,ban,Fracture
189059,2,EG,ban,Bind
189059,3,NRG,pick,Haven
189059,4,EG,pick,Ascent
189059,5,NRG,pick,Lotus
189059,6,EG,pick,Split
189059,7,,remains,Pearl
213193,1,FUT,ban,Bind
213193,2,GIA,ban,Fracture
213193,3,FUT,pick,Haven
213193,4,GIA,pick,Ascent
213193,5,FUT,ban,Split
213193,6,GIA,ban,Pearl
213193,7,,remains,Lotus
213194,1,VIT,ban,Pearl
213194,2,TL,ban,Haven
213194,3,VIT,pick,Lotus
213194,4,TL,pick,Bind
213194,5,VIT,ban,Fracture
213194,6,TL,ban,Split
213194,7,,remains,Ascent
213195,1,FNC,ban,Pearl
213195,2,FUT,ban,Fracture
213195,3,FNC,pick,Bind
213195,4,FUT,pick,Split
213195,5,FNC,ban,Ascent
213195,6,FUT,ban,Haven
213195,7,,remains,Lotus
213196,1,TL,ban,Pearl
213196,2,NAVI,ban,Haven
213196,3,TL,pick,Bind
213196,4,NAVI,pick,Split
213196,5,TL,ban,Lotus
213196,6,NAVI,ban,Ascent
213196,7,,remains,Fracture
213197,1,FNC,ban,Pearl
213197,2,TL,ban,Haven
213197,3,FNC,pick,Lotus
213197,4,TL,pick,Bind
213197,5,FNC,ban,Split
213197,6,TL,ban,Fracture
213197,7,,remains,Ascent
213198,1,FNC,ban,Pearl
213198,2,FNC,ban,Split
213198,3,FNC,pick,Lotus
213198,4,TL,pick,Ascent
213198,5,FNC,pick,Haven
213198,6,TL,pick,Fracture
213198,7,,remains,Bind
213199,1,NAVI,ban,Haven
213199,2,GIA,ban,Fracture
213199,3,NAVI,pick,Pearl
213199,4,GIA,pick,Ascent
213199,5,NAVI,ban,Split
213199,6,GIA,ban,Bind
213199,7,,remains,Lotus
213200,1,VIT,ban,Pearl
213200,2,FUT,ban,Fracture
213200,3,VIT,pick,Split
213200,4,FUT,pick,Haven
213200,5,VIT,ban,Bind
213200,6,FUT,ban,Ascent
213200,7,,remains,Lotus
213201,1,FUT,ban,Pearl
213201,2,NAVI,ban,Haven
213201,3,FUT,pick,Lotus
213201,4,NAVI,pick,Fracture
213201,5,FUT,ban,Bind
213201,6,NAVI,ban,Split
213201,7,,remains,Ascent
213202,1,TL,ban,Haven
213202,2,FUT,ban,Fracture
213202,3,TL,pick,Ascent
213202,4,FUT,pick,Lotus
213202,5,TL,pick,Split
213202,6,FUT,pick,Pearl
213202,7,,remains,Bind
214088,1,,unknown,VOD Unavaliable
220290,1,NAVI,ban,Haven
220290,2,NRG,ban,Fracture
220290,3,NAVI,pick,Ascent
220290,4,NRG,pick,Lotus
220290,5,NAVI,ban,Bind
220290,6,NRG,ban,Pearl
220290,7,,remains,Split
220292,1,T1,ban,Split
220292,2,EDG,ban,Ascent
220292,3,T1,pick,Fracture
220292,4,EDG,pick,Haven
220292,5,T1,ban,Bind
220292,6,EDG,ban,Lotus
220292,7,,remains,Pearl
220293,1,T1,ban,Split
220293,2,NRG,ban,Fracture
220293,3,T1,pick,Lotus
220293,4,NRG,pick,Bind
220293,5,T1,ban,Haven
220293,6,NRG,ban,Ascent
220293,7,,remains,Pearl
220294,1,NAVI,ban,Haven
220294,2,EDG,ban,Ascent
220294,3,NAVI,pick,Pearl
220294,4,EDG,pick,Bind
220294,5,NAVI,ban,Split
220294,6,EDG,ban,Fracture
220294,7,,remains,Lotus
220295,1,T1,ban,Split
220295,2,EDG,ban,Ascent
220295,3,T1,pick,Fracture
220295,4,EDG,pick,Haven
220295,5,T1,ban,Bind
220295,6,EDG,ban,Pearl
220295,7,,remains,Lotus
220296,1,ASE,ban,Split
220296,2,KRX,ban,Lotus
220296,3,ASE,pick,Fracture
220296,4,KRX,pick,Pearl
220296,5,ASE,ban,Bind
220296,6,KRX,ban,Haven
220296,7,,remains,Ascent
220297,1,EG,ban,Bind
220297,2,FUT,ban,Fracture
220297,3,EG,pick,Split
220297,4,FUT,pick,Lotus
220297,5,EG,ban,Haven
220297,6,FUT,ban,Ascent
220297,7,,remains,Pearl
220298,1,EG,ban,Bind
220298,2,KRX,ban,Lotus
220298,3,EG,pick,Fracture
220298,4,KRX,pick,Ascent
220298,5,EG,ban,Haven
220298,6,KRX,ban,Split
220298,7,,remains,Pearl
220299,1,FUT,ban,Fracture
220299,2,ASE,ban,Pearl
220299,3,FUT,pick,Haven
220299,4,ASE,pick,Ascent
220299,5,FUT,ban,Bind
220299,6,ASE,ban,Split
220299,7,,remains,Lotus
220300,1,FUT,ban,Split
220300,2,KRX,ban,Lotus
220300,3,FUT,pick,Bind
220300,4,KRX,pick,Fracture
220300,5,FUT,ban,Pearl
220300,6,KRX,ban,Ascent
220300,7,,remains,Haven
220441,1,KRX,ban,Lotus
220441,2,PRX,ban,Haven
220441,3,KRX,pick,Split
220441,4,PRX,pick,Bind
220441,5,KRX,ban,Ascent
220441,6,PRX,ban,Pearl
220441,7,,remains,Fracture
220442,1,FNC,ban,Pearl
220442,2,NRG,ban,Lotus
220442,3,FNC,pick,Fracture
220442,4,NRG,pick,Bind
220442,5,FNC,ban,Haven
220442,6,NRG,ban,Ascent
220442,7,,remains,Split
220443,1,EDG,ban,Ascent
220443,2,TL,ban,Pearl
220443,3,EDG,pick,Haven
220443,4,TL,pick,Split
220443,5,EDG,ban,Bind
220443,6,TL,ban,Fracture
220443,7,,remains,Lotus
220444,1,EG,ban,Bind
220444,2,LOUD,ban,Pearl
220444,3,EG,pick,Fracture
220444,4,LOUD,pick,Ascent
220444,5,EG,ban,Haven
220444,6,LOUD,ban,Split
220444,7,,remains,Lotus
220445,1,FNC,ban,Pearl
220445,2,PRX,ban,Haven
220445,3,FNC,pick,Lotus
220445,4,PRX,pick,Bind
220445,5,FNC,ban,Fracture
220445,6,PRX,ban,Ascent
220445,7,,remains,Split
220446,1,EG,ban,Bind
220446,2,TL,ban,Pearl
220446,3,EG,pick,Fracture
220446,4,TL,pick,Haven
220446,5,EG,ban,Lotus
220446,6,TL,ban,Ascent
220446,7,,remains,Split
220447,1,FNC,ban,Pearl
220447,2,EG,ban,Bind
220447,3,FNC,pick,Lotus
220447,4,EG,pick,Fracture
220447,5,FNC,ban,Ascent
220447,6,EG,ban,Haven
220447,7,,remains,Split
220448,1,FNC,ban,Pearl
220448,2,FNC,ban,Fracture
220448,3,FNC,pick,Lotus
220448,4,EG,pick,Split
220448,5,FNC,pick,Bind
220448,6,EG,pick,Ascent
220448,7,,remains,Haven
220449,1,KRX,ban,Lotus
220449,2,NRG,ban,Fracture
220449,3,KRX,pick,Pearl
220449,4,NRG,pick,Haven
220449,5,KRX,ban,Bind
220449,6,NRG,ban,Ascent
220449,7,,remains,Split
220450,1,LOUD,ban,Pearl
220450,2,EDG,ban,Ascent
220450,3,LOUD,pick,Lotus
220450,4,EDG,pick,Fracture
220450,5,LOUD,ban,Split
220450,6,EDG,ban,Haven
220450,7,,remains,Bind
220451,1,NRG,ban,Fracture
220451,2,TL,ban,Pearl
220451,3,NRG,pick,Haven
220451,4,TL,pick,Ascent
220451,5,NRG,ban,Lotus
220451,6,TL,ban,Bind
220451,7,,remains,Split
220452,1,EDG,ban,Ascent
220452,2,PRX,ban,Haven
220452,3,EDG,pick,Fracture
220452,4,PRX,pick,Split
220452,5,EDG,ban,Bind
220452,6,PRX,ban,Pearl
220452,7,,remains,Lotus
220453,1,NRG,ban,Fracture
220453,2,PRX,ban,Haven
220453,3,NRG,pick,Pearl
220453,4,PRX,pick,Lotus
220453,5,NRG,ban,Ascent
220453,6,PRX,ban,Split
220453,7,,remains,Bind
220454,1,EG,ban,Bind
220454,2,PRX,ban,Haven
220454,3,EG,pick,Fracture
220454,4,PRX,pick,Lotus
220454,5,EG,pick,Split
220454,6,PRX,pick,Pearl
220454,7,,remains,Ascent
247075,1,KRÜ,ban,Fracture
247075,2,PRX,ban,Haven
247075,3,KRÜ,pick,Split
247075,4,PRX,pick,Pearl
247075,5,KRÜ,ban,Bind
247075,6,PRX,ban,Ascent
247075,7,,remains,Lotus
247076,1,GIA,ban,Fracture
247076,2,EDG,ban,Lotus
247076,3,GIA,pick,Split
247076,4,EDG,pick,Bind
247076,5,GIA,ban,Haven
247076,6,EDG,ban,Pearl
247076,7,,remains,Ascent
247077,1,EDG,ban,Lotus
247077,2,PRX,ban,Haven
247077,3,EDG,pick,Fracture
247077,4,PRX,pick,Pearl
247077,5,EDG,ban,Split
247077,6,PRX,ban,Ascent
247077,7,,remains,Bind
247078,1,KRÜ,ban,Fracture
247078,2,GIA,ban,Ascent
247078,3,KRÜ,pick,Lotus
247078,4,GIA,pick,Pearl
247078,5,KRÜ,ban,Haven
247078,6,GIA,ban,Bind
247078,7,,remains,Split
247079,1,GIA,ban,Pearl
247079,2,EDG,ban,Lotus
247079,3,GIA,pick,Split
247079,4,EDG,pick,Fracture
247079,5,GIA,ban,Haven
247079,6,EDG,ban,Ascent
247079,7,,remains,Bind
247086,1,EG,ban,Lotus
247086,2,FPX,ban,Fracture
247086,3,EG,pick,Ascent
247086,4,FPX,pick,Pearl
247086,5,EG,ban,Haven
247086,6,FPX,ban,Split
247086,7,,remains,Bind
247087,1,T1,ban,Split
247087,2,FUT,ban,Fracture
247087,3,T1,pick,Pearl
247087,4,FUT,pick,Haven
247087,5,T1,ban,Lotus
247087,6,FUT,ban,Bind
247087,7,,remains,Ascent
247088,1,EG,ban,Haven
247088,2,FUT,ban,Fracture
247088,3,EG,pick,Pearl
247088,4,FUT,pick,Bind
247088,5,EG,ban,Lotus
247088,6,FUT,ban,Split
247088,7,,remains,Ascent
247089,1,FPX,ban,Fracture
247089,2,T1,ban,Split
247089,3,FPX,pick,Lotus
247089,4,T1,pick,Bind
247089,5,FPX,ban,Pearl
247089,6,T1,ban,Haven
247089,7,,remains,Ascent
247090,1,T1,ban,Split
247090,2,FUT,ban,Fracture
247090,3,T1,pick,Bind
247090,4,FUT,pick,Pearl
247090,5,T1,ban,Lotus
247090,6,FUT,ban,Ascent
247090,7,,remains,Haven
247093,1,ZETA,ban,Bind
247093,2,FNC,ban,Pearl
247093,3,ZETA,pick,Fracture
247093,4,FNC,pick,Haven
247093,5,ZETA,ban,Ascent
247093,6,FNC,ban,Split
247093,7,,remains,Lotus
247094,1,BLG,ban,Haven
247094,2,NRG,ban,Ascent
247094,3,BLG,pick,Lotus
247094,4,NRG,pick,Split
247094,5,BLG,ban,Bind
247094,6,NRG,ban,Fracture
247094,7,,remains,Pearl
247095,1,BLG,ban,Fracture
247095,2,FNC,ban,Pearl
247095,3,BLG,pick,Haven
247095,4,FNC,pick,Lotus
247095,5,BLG,ban,Bind
247095,6,FNC,ban,Ascent
247095,7,,remains,Split
247096,1,,unknown,Stats unavailable for Map 1 due to lobby remake.
247098,1,NRG,ban,Split
247098,2,BLG,ban,Haven
247098,3,NRG,pick,Bind
247098,4,BLG,pick,Ascent
247098,5,NRG,ban,Pearl
247098,6,BLG,ban,Fracture
247098,7,,remains,Lotus
247100,1,NAVI,ban,Haven
247100,2,TL,ban,Pearl
247100,3,NAVI,pick,Fracture
247100,4,TL,pick,Bind
247100,5,NAVI,ban,Lotus
247100,6,TL,ban,Ascent
247100,7,,remains,Split
247101,1,LOUD,ban,Fracture
247101,2,KRX,ban,Bind
247101,3,LOUD,pick,Lotus
247101,4,KRX,pick,Split
247101,5,LOUD,ban,Haven
247101,6,KRX,ban,Pearl
247101,7,,remains,Ascent
247102,1,NAVI,ban,Haven
247102,2,KRX,ban,Pearl
247102,3,NAVI,pick,Bind
247102,4,KRX,pick,Split
247102,5,NAVI,ban,Ascent
247102,6,KRX,ban,Fracture
247102,7,,remains,Lotus
247103,1,LOUD,ban,Fracture
247103,2,TL,ban,Pearl
247103,3,LOUD,pick,Haven
247103,4,TL,pick,Split
247103,5,LOUD,ban,Ascent
247103,6,TL,ban,Bind
247103,7,,remains,Lotus
247104,1,NAVI,ban,Haven
247104,2,LOUD,ban,Fracture
247104,3,NAVI,pick,Pearl
247104,4,LOUD,pick,Ascent
247104,5,NAVI,ban,Lotus
247104,6,LOUD,ban,Split
247104,7,,remains,Bind
248270,1,LOUD,ban,Fracture
248270,2,FNC,ban,Pearl
248270,3,LOUD,pick,Ascent
248270,4,FNC,pick,Lotus
248270,5,LOUD,ban,Bind
248270,6,FNC,ban,Haven
248270,7,,remains,Split
248271,1,FUT,ban,Fracture
248271,2,PRX,ban,Haven
248271,3,FUT,pick,Ascent
248271,4,PRX,pick,Pearl
248271,5,FUT,ban,Bind
248271,6,PRX,ban,Lotus
248271,7,,remains,Split
248272,1,BLG,ban,Fracture
248272,2,KRX,ban,Bind
248272,3,BLG,pick,Lotus
248272,4,KRX,pick,Haven
248272,5,BLG,ban,Split
248272,6,KRX,ban,Ascent
248272,7,,remains,Pearl
248273,1,EDG,ban,Fracture
248273,2,EG,ban,Haven
248273,3,EDG,pick,Split
248273,4,EG,pick,Ascent
248273,5,EDG,ban,Lotus
248273,6,EG,ban,Bind
248273,7,,remains,Pearl
248274,1,LOUD,ban,Fracture
248274,2,PRX,ban,Haven
248274,3,LOUD,pick,Lotus
248274,4,PRX,pick,Split
248274,5,LOUD,ban,Bind
248274,6,PRX,ban,Ascent
248274,7,,remains,Pearl
248275,1,EG,ban,Haven
248275,2,KRX,ban,Ascent
248275,3,EG,pick,Fracture
248275,4,KRX,pick,Lotus
248275,5,EG,ban,Bind
248275,6,KRX,ban,Pearl
248275,7,,remains,Split
248276,1,EG,ban,Split
248276,2,PRX,ban,Fracture
248276,3,EG,pick,Ascent
248276,4,PRX,pick,Bind
248276,5,EG,ban,Lotus
248276,6,PRX,ban,Haven
248276,7,,remains,Pearl
248277,1,PRX,ban,Haven
248277,2,PRX,ban,Fracture
248277,3,PRX,pick,Split
248277,4,EG,pick,Ascent
248277,5,PRX,pick,Bind
248277,6,EG,pick,Lotus
248277,7,,remains,Pearl
248278,1,FNC,ban,Pearl
248278,2,FUT,ban,Fracture
248278,3,FNC,pick,Split
248278,4,FUT,pick,Haven
248278,5,FNC,ban,Ascent
248278,6,FUT,ban,Lotus
248278,7,,remains,Bind
248279,1,BLG,ban,Fracture
248279,2,EDG,ban,Lotus
248279,3,BLG,pick,Bind
248279,4,EDG,pick,Split
248279,5,BLG,ban,Pearl
248279,6,EDG,ban,Ascent
248279,7,,remains,Haven
248280,1,FNC,ban,Pearl
248280,2,KRX,ban,Lotus
248280,3,FNC,pick,Bind
248280,4,KRX,pick,Haven
248280,5,FNC,ban,Ascent
248280,6,KRX,ban,Fracture
248280,7,,remains,Split
248281,1,EDG,ban,Lotus
248281,2,LOUD,ban,Fracture
248281,3,EDG,pick,Bind
248281,4,LOUD,pick,Ascent
248281,5,EDG,ban,Pearl
248281,6,LOUD,ban,Split
248281,7,,remains,Haven
248282,1,FNC,ban,Pearl
248282,2,LOUD,ban,Fracture
248282,3,FNC,pick,Split
248282,4,LOUD,pick,Ascent
248282,5,FNC,ban,Lotus
248282,6,LOUD,ban,Bind
248282,7,,remains,Haven
248283,1,EG,ban,Haven
248283,2,LOUD,ban,Fracture
248283,3,EG,pick,Ascent
248283,4,LOUD,pick,Lotus
248283,5,EG,pick,Pearl
