MatchID,MapNum,WinnerOrg,Score,MatchName
626530,254346,M8,13-3,Swiss Stage: Round 2 (1-0)
626530,all,M8,2-0,Swiss Stage: Round 2 (1-0)
626532,254348,T1,13-1,Swiss Stage: Round 2 (0-1)
626532,254349,T1,13-10,Swiss Stage: Round 2 (0-1)
626532,all,T1,2-0,Swiss Stage: Round 2 (0-1)
626533,254351,G2,13-8,Swiss Stage: Round 2 (0-1)
626533,254352,G2,13-3,Swiss Stage: Round 2 (0-1)
626533,all,G2,2-0,Swiss Stage: Round 2 (0-1)
626534,254354,G2,13-6,Swiss Stage: Round 3
626534,254355,G2,16-14,Swiss Stage: Round 3
626534,all,G2,2-0,Swiss Stage: Round 3
626535,254357,NRG,13-11,Swiss Stage: Round 3
626535,254358,NRG,13-4,Swiss Stage: Round 3
626535,all,NRG,2-0,Swiss Stage: Round 3
626537,254360,NS,13-10,Playoffs: Upper Quarterfinals
626537,254361,NS,13-10,Playoffs: Upper Quarterfinals
626537,all,NS,2-0,Playoffs: Upper Quarterfinals
626538,254363,G2,13-6,Playoffs: Upper Quarterfinals
626538,254364,G2,13-4,Playoffs: Upper Quarterfinals
626538,all,G2,2-0,Playoffs: Upper Quarterfinals
626539,254366,FUR,13-9,Playoffs: Upper Quarterfinals
626539,254367,PRX,13-4,Playoffs: Upper Quarterfinals
626539,254368,PRX,13-7,Playoffs: Upper Quarterfinals
626539,all,PRX,2-1,Playoffs: Upper Quarterfinals
626540,254369,NRG,13-6,Playoffs: Upper Quarterfinals
626540,254370,BBL,13-6,Playoffs: Upper Quarterfinals
626540,254371,NRG,17-15,Playoffs: Upper Quarterfinals
626540,all,NRG,2-1,Playoffs: Upper Quarterfinals
626541,254373,NS,13-7,Playoffs: Upper Semifinals
626541,254374,NS,14-12,Playoffs: Upper Semifinals
626541,256753,G2,13-7,Playoffs: Upper Semifinals
626541,all,NS,2-1,Playoffs: Upper Semifinals
626542,254375,NRG,14-12,Playoffs: Upper Semifinals
626542,254376,NRG,13-11,Playoffs: Upper Semifinals
626542,all,NRG,2-0,Playoffs: Upper Semifinals
626543,254378,NS,13-9,Playoffs: Upper Final
626543,254379,NS,13-11,Playoffs: Upper Final
626543,all,NS,2-0,Playoffs: Upper Final
626544,254381,NS,13-11,Playoffs: Grand Final
626544,254382,NS,13-4,Playoffs: Grand Final
626544,254383,NS,13-3,Playoffs: Grand Final
626544,all,NS,3-0,Playoffs: Grand Final
626545,254386,M8,13-5,Playoffs: Lower Round 1
626545,254387,AG,13-4,Playoffs: Lower Round 1
626545,254388,AG,13-8,Playoffs: Lower Round 1
626545,all,AG,2-1,Playoffs: Lower Round 1
626546,254389,BBL,13-7,Playoffs: Lower Round 1
626546,254390,FUR,13-10,Playoffs: Lower Round 1
626546,254391,BBL,13-11,Playoffs: Lower Round 1
626546,all,BBL,2-1,Playoffs: Lower Round 1
626547,254392,AG,13-10,Playoffs: Lower Round 2
626547,254393,PRX,13-7,Playoffs: Lower Round 2
626547,254394,PRX,13-4,Playoffs: Lower Round 2
626547,all,PRX,2-1,Playoffs: Lower Round 2
626548,254395,G2,13-5,Playoffs: Lower Round 2
626548,256892,G2,13-8,Playoffs: Lower Round 2
626548,all,G2,2-0,Playoffs: Lower Round 2
626549,254398,G2,13-11,Playoffs: Lower Round 3
626549,254399,PRX,13-9,Playoffs: Lower Round 3
626549,254400,PRX,13-4,Playoffs: Lower Round 3
626549,all,PRX,2-1,Playoffs: Lower Round 3
626550,254401,NRG,13-8,Playoffs: Lower Final
626550,254402,PRX,13-7,Playoffs: Lower Final
626550,254403,PRX,13-6,Playoffs: Lower Final
626550,254404,PRX,13-9,Playoffs: Lower Final
626550,all,PRX,3-1,Playoffs: Lower Final
348059,170630,TH,13-5,Swiss Stage: Round 1
348059,170631,TH,13-5,Swiss Stage: Round 1
348059,all,TH,2-0,Swiss Stage: Round 1
348061,170633,FPX,13-7,Swiss Stage: Round 1
348061,170634,FUT,14-12,Swiss Stage: Round 1
348061,170635,FPX,13-10,Swiss Stage: Round 1
348061,all,FPX,2-1,Swiss Stage: Round 1
348063,170636,G2,13-8,Swiss Stage: Round 1
348063,170637,T1,13-1,Swiss Stage: Round 1
348063,170638,G2,14-12,Swiss Stage: Round 1
348063,all,G2,2-1,Swiss Stage: Round 1
348064,170639,LEV,13-7,Swiss Stage: Round 1
348064,170640,GEN,13-5,Swiss Stage: Round 1
348064,170641,GEN,13-7,Swiss Stage: Round 1
348064,all,GEN,2-1,Swiss Stage: Round 1
348457,170765,TH,13-9,Swiss Stage: Round 2
348457,170766,G2,13-6,Swiss Stage: Round 2
348457,170767,G2,13-8,Swiss Stage: Round 2
348457,all,G2,2-1,Swiss Stage: Round 2
348458,170768,FPX,16-14,Swiss Stage: Round 2
348458,170769,GEN,13-7,Swiss Stage: Round 2
348458,170770,GEN,13-11,Swiss Stage: Round 2
348458,all,GEN,2-1,Swiss Stage: Round 2
348459,170771,LEV,13-9,Swiss Stage: Round 2
348459,170772,LEV,13-7,Swiss Stage: Round 2
348459,all,LEV,2-0,Swiss Stage: Round 2
348460,170774,FUT,13-10,Swiss Stage: Round 2
348460,170775,FUT,14-12,Swiss Stage: Round 2
348460,all,FUT,2-0,Swiss Stage: Round 2
348461,170777,FUT,13-1,Swiss Stage: Round 3
348461,170778,LEV,13-11,Swiss Stage: Round 3
348461,170779,FUT,13-11,Swiss Stage: Round 3
348461,all,FUT,2-1,Swiss Stage: Round 3
348462,170780,TH,13-4,Swiss Stage: Round 3
348462,170781,FPX,13-6,Swiss Stage: Round 3
348462,170782,TH,17-15,Swiss Stage: Round 3
348462,all,TH,2-1,Swiss Stage: Round 3
348463,170783,PRX,13-7,Playoffs: Upper Quarterfinals
348463,170784,G2,13-10,Playoffs: Upper Quarterfinals
348463,170785,G2,13-5,Playoffs: Upper Quarterfinals
348463,all,G2,2-1,Playoffs: Upper Quarterfinals
348464,170786,TH,13-6,Playoffs: Upper Quarterfinals
348464,170787,TH,13-3,Playoffs: Upper Quarterfinals
348464,all,TH,2-0,Playoffs: Upper Quarterfinals
348465,170789,100T,13-2,Playoffs: Upper Quarterfinals
348465,170790,100T,13-5,Playoffs: Upper Quarterfinals
348465,all,100T,2-0,Playoffs: Upper Quarterfinals
348466,170792,FNC,13-10,Playoffs: Upper Quarterfinals
348466,170793,GEN,13-10,Playoffs: Upper Quarterfinals
348466,170794,GEN,13-11,Playoffs: Upper Quarterfinals
348466,all,GEN,2-1,Playoffs: Upper Quarterfinals
348467,170795,PRX,13-11,Playoffs: Lower Round 1
348467,170796,PRX,13-6,Playoffs: Lower Round 1
348467,all,PRX,2-0,Playoffs: Lower Round 1
348468,170798,FNC,13-5,Playoffs: Lower Round 1
348468,170799,FUT,13-8,Playoffs: Lower Round 1
348468,170800,FUT,13-3,Playoffs: Lower Round 1
348468,all,FUT,2-1,Playoffs: Lower Round 1
348469,170801,TH,13-7,Playoffs: Upper Semifinals
348469,170802,G2,13-11,Playoffs: Upper Semifinals
348469,170803,G2,13-4,Playoffs: Upper Semifinals
348469,all,G2,2-1,Playoffs: Upper Semifinals
348470,170804,GEN,13-10,Playoffs: Upper Semifinals
348470,170805,GEN,13-10,Playoffs: Upper Semifinals
348470,all,GEN,2-0,Playoffs: Upper Semifinals
348471,170807,100T,13-5,Playoffs: Lower Round 2
348471,170808,PRX,13-10,Playoffs: Lower Round 2
348471,170809,100T,14-12,Playoffs: Lower Round 2
348471,all,100T,2-1,Playoffs: Lower Round 2
348472,170810,TH,13-7,Playoffs: Lower Round 2
348472,170811,TH,13-4,Playoffs: Lower Round 2
348472,all,TH,2-0,Playoffs: Lower Round 2
348473,170813,GEN,13-8,Playoffs: Upper Final
348473,170814,GEN,13-10,Playoffs: Upper Final
348473,all,GEN,2-0,Playoffs: Upper Final
348474,170816,TH,15-13,Playoffs: Lower Round 3
348474,170817,TH,13-1,Playoffs: Lower Round 3
348474,all,TH,2-0,Playoffs: Lower Round 3
348475,170819,TH,13-2,Playoffs: Lower Final
348475,170820,TH,13-6,Playoffs: Lower Final
348475,170821,TH,13-8,Playoffs: Lower Final
348475,all,TH,3-0,Playoffs: Lower Final
348476,170824,GEN,13-6,Playoffs: Grand Final
348476,170825,TH,13-9,Playoffs: Grand Final
348476,170826,TH,13-9,Playoffs: Grand Final
348476,170827,GEN,13-4,Playoffs: Grand Final
348476,170828,GEN,13-3,Playoffs: Grand Final
348476,all,GEN,3-2,Playoffs: Grand Final
359463,174782,CN,13-11,Showmatch: Showmatch
359463,all,CN,1-0,Showmatch: Showmatch
644652,258249,GE,13-8,Group Stage: Week 1
644652,258250,GE,13-4,Group Stage: Week 1
644652,all,GE,2-0,Group Stage: Week 1
644653,258252,T1,13-11,Group Stage: Week 1
644653,258253,T1,13-4,Group Stage: Week 1
644653,all,T1,2-0,Group Stage: Week 1
644654,258255,NS,15-13,Group Stage: Week 1
644654,258256,PRX,13-10,Group Stage: Week 1
644654,258257,PRX,13-6,Group Stage: Week 1
644654,all,PRX,2-1,Group Stage: Week 1
644655,258258,FS,13-6,Group Stage: Week 1
644655,258259,FS,13-8,Group Stage: Week 1
644655,all,FS,2-0,Group Stage: Week 1
644656,258261,KRX,13-5,Group Stage: Week 1
644656,258262,KRX,15-13,Group Stage: Week 1
644656,all,KRX,2-0,Group Stage: Week 1
644657,258264,ZETA,13-7,Group Stage: Week 1
644657,258265,RRQ,13-6,Group Stage: Week 1
644657,258266,RRQ,13-11,Group Stage: Week 1
644657,all,RRQ,2-1,Group Stage: Week 1
644658,258267,T1,15-13,Group Stage: Week 2
644658,258268,T1,13-6,Group Stage: Week 2
644658,all,T1,2-0,Group Stage: Week 2
644659,258270,KRX,13-11,Group Stage: Week 2
644659,258271,NS,15-13,Group Stage: Week 2
644659,258272,KRX,13-10,Group Stage: Week 2
644659,all,KRX,2-1,Group Stage: Week 2
644660,258273,GE,13-9,Group Stage: Week 2
644660,258274,GE,13-9,Group Stage: Week 2
644660,all,GE,2-0,Group Stage: Week 2
644661,258276,RRQ,13-11,Group Stage: Week 2
644661,258277,RRQ,16-14,Group Stage: Week 2
644661,all,RRQ,2-0,Group Stage: Week 2
644662,258279,FS,13-6,Group Stage: Week 2
644662,258280,FS,13-7,Group Stage: Week 2
644662,all,FS,2-0,Group Stage: Week 2
644663,258282,GEN,17-15,Group Stage: Week 2
644663,258283,PRX,13-3,Group Stage: Week 2
644663,258284,GEN,13-3,Group Stage: Week 2
644663,all,GEN,2-1,Group Stage: Week 2
644665,258285,FS,13-5,Group Stage: Week 3
644665,265130,FS,14-12,Group Stage: Week 3
644665,all,FS,2-0,Group Stage: Week 3
644666,258288,PRX,13-4,Group Stage: Week 3
644666,258289,PRX,18-16,Group Stage: Week 3
644666,all,PRX,2-0,Group Stage: Week 3
644667,258291,KRX,13-8,Group Stage: Week 3
644667,258292,KRX,13-9,Group Stage: Week 3
644667,all,KRX,2-0,Group Stage: Week 3
644668,258294,ZETA,13-10,Group Stage: Week 3
644668,258295,DFM,13-7,Group Stage: Week 3
644668,258296,DFM,13-5,Group Stage: Week 3
644668,all,DFM,2-1,Group Stage: Week 3
644669,258297,T1,13-8,Group Stage: Week 3
644669,258298,T1,13-10,Group Stage: Week 3
644669,all,T1,2-0,Group Stage: Week 3
644670,258300,NS,13-8,Group Stage: Week 3
644670,258301,NS,13-3,Group Stage: Week 3
644670,all,NS,2-0,Group Stage: Week 3
644671,258303,FS,13-9,Group Stage: Week 4
644671,258304,RRQ,13-10,Group Stage: Week 4
644671,258305,RRQ,13-3,Group Stage: Week 4
644671,all,RRQ,2-1,Group Stage: Week 4
644672,258306,PRX,13-3,Group Stage: Week 4
644672,258307,PRX,13-8,Group Stage: Week 4
644672,all,PRX,2-0,Group Stage: Week 4
644673,258309,GEN,13-3,Group Stage: Week 4
644673,258310,KRX,13-10,Group Stage: Week 4
644673,258311,KRX,19-17,Group Stage: Week 4
644673,all,KRX,2-1,Group Stage: Week 4
644674,258312,DFM,13-11,Group Stage: Week 4
644674,258313,VL,13-10,Group Stage: Week 4
644674,258314,DFM,13-9,Group Stage: Week 4
644674,all,DFM,2-1,Group Stage: Week 4
644675,258315,T1,13-6,Group Stage: Week 4
644675,258316,T1,13-7,Group Stage: Week 4
644675,all,T1,2-0,Group Stage: Week 4
644676,258318,NS,13-8,Group Stage: Week 4
644676,258319,TS,13-8,Group Stage: Week 4
644676,258320,NS,13-5,Group Stage: Week 4
644676,all,NS,2-1,Group Stage: Week 4
644677,258321,TS,13-11,Group Stage: Week 5
644677,258322,GEN,13-11,Group Stage: Week 5
644677,258323,TS,13-7,Group Stage: Week 5
644677,all,TS,2-1,Group Stage: Week 5
644678,258324,VL,13-10,Group Stage: Week 5
644678,258325,ZETA,13-9,Group Stage: Week 5
644678,258326,ZETA,13-9,Group Stage: Week 5
644678,all,ZETA,2-1,Group Stage: Week 5
644679,258327,T1,13-5,Group Stage: Week 5
644679,258328,FS,13-7,Group Stage: Week 5
644679,258329,T1,13-9,Group Stage: Week 5
644679,all,T1,2-1,Group Stage: Week 5
644680,258330,GE,13-5,Group Stage: Week 5
644680,258331,NS,13-11,Group Stage: Week 5
644680,258332,GE,14-12,Group Stage: Week 5
644680,all,GE,2-1,Group Stage: Week 5
644681,258333,PRX,13-5,Group Stage: Week 5
644681,258334,PRX,13-5,Group Stage: Week 5
644681,all,PRX,2-0,Group Stage: Week 5
644682,258336,DFM,14-12,Group Stage: Week 5
644682,258337,RRQ,14-12,Group Stage: Week 5
644682,258338,RRQ,13-8,Group Stage: Week 5
644682,all,RRQ,2-1,Group Stage: Week 5
644709,258339,FNC,14-12,Group Stage: Week 1
644709,258340,EF,17-15,Group Stage: Week 1
644709,258341,FNC,13-2,Group Stage: Week 1
644709,all,FNC,2-1,Group Stage: Week 1
644710,258342,TL,13-10,Group Stage: Week 1
644710,258343,TL,13-7,Group Stage: Week 1
644710,all,TL,2-0,Group Stage: Week 1
644711,258345,VIT,13-8,Group Stage: Week 1
644711,258346,VIT,13-3,Group Stage: Week 1
644711,all,VIT,2-0,Group Stage: Week 1
644712,258348,M8,13-10,Group Stage: Week 1
644712,258349,FUT,13-8,Group Stage: Week 1
644712,258350,FUT,13-6,Group Stage: Week 1
644712,all,FUT,2-1,Group Stage: Week 1
644713,258351,TH,13-9,Group Stage: Week 1
644713,258352,NAVI,13-9,Group Stage: Week 1
644713,258353,NAVI,13-9,Group Stage: Week 1
644713,all,NAVI,2-1,Group Stage: Week 1
644714,258354,BBL,13-11,Group Stage: Week 1
644714,258355,BBL,13-8,Group Stage: Week 1
644714,all,BBL,2-0,Group Stage: Week 1
644716,258357,GX,13-8,Group Stage: Week 2
644716,258358,PCF,14-12,Group Stage: Week 2
644716,258359,GX,13-10,Group Stage: Week 2
644716,all,GX,2-1,Group Stage: Week 2
644717,258360,EF,13-6,Group Stage: Week 2
644717,258361,EF,13-10,Group Stage: Week 2
644717,all,EF,2-0,Group Stage: Week 2
644718,258363,FNC,13-11,Group Stage: Week 2
644718,258364,FNC,13-10,Group Stage: Week 2
644718,all,FNC,2-0,Group Stage: Week 2
644719,258366,TL,13-10,Group Stage: Week 2
644719,258367,TL,13-8,Group Stage: Week 2
644719,all,TL,2-0,Group Stage: Week 2
644720,258369,NAVI,13-9,Group Stage: Week 2
644720,258370,FUT,13-9,Group Stage: Week 2
644720,258371,FUT,13-6,Group Stage: Week 2
644720,all,FUT,2-1,Group Stage: Week 2
644721,258372,M8,13-9,Group Stage: Week 2
644721,258373,KC,13-9,Group Stage: Week 2
644721,258374,M8,13-9,Group Stage: Week 2
644721,all,M8,2-1,Group Stage: Week 2
644722,258375,GX,13-11,Group Stage: Week 3
644722,258376,BBL,13-7,Group Stage: Week 3
644722,264326,GX,13-9,Group Stage: Week 3
644722,all,GX,2-1,Group Stage: Week 3
644723,258378,M8,13-10,Group Stage: Week 3
644723,258379,M8,13-8,Group Stage: Week 3
644723,all,M8,2-0,Group Stage: Week 3
644724,258381,EF,13-11,Group Stage: Week 3
644724,258382,EF,13-6,Group Stage: Week 3
644724,all,EF,2-0,Group Stage: Week 3
644725,258384,KC,13-6,Group Stage: Week 3
644725,258385,TH,13-2,Group Stage: Week 3
644725,258386,TH,13-7,Group Stage: Week 3
644725,all,TH,2-1,Group Stage: Week 3
644726,258387,FUT,13-9,Group Stage: Week 3
644726,258388,FUT,15-13,Group Stage: Week 3
644726,all,FUT,2-0,Group Stage: Week 3
644727,258390,FNC,13-11,Group Stage: Week 3
644727,258391,FNC,13-4,Group Stage: Week 3
644727,all,FNC,2-0,Group Stage: Week 3
644728,258393,PCF,13-9,Group Stage: Week 4
644728,258394,EF,13-11,Group Stage: Week 4
644728,258395,EF,13-11,Group Stage: Week 4
644728,all,EF,2-1,Group Stage: Week 4
644729,258396,TL,13-9,Group Stage: Week 4
644729,258397,NAVI,13-9,Group Stage: Week 4
644729,258398,TL,13-7,Group Stage: Week 4
644729,all,TL,2-1,Group Stage: Week 4
644730,258399,GX,13-3,Group Stage: Week 4
644730,258400,FNC,13-7,Group Stage: Week 4
644730,258401,FNC,13-9,Group Stage: Week 4
644730,all,FNC,2-1,Group Stage: Week 4
644731,258402,KC,13-9,Group Stage: Week 4
644731,258403,FUT,13-10,Group Stage: Week 4
644731,258404,FUT,13-8,Group Stage: Week 4
644731,all,FUT,2-1,Group Stage: Week 4
644732,258405,TH,13-4,Group Stage: Week 4
644732,258406,TH,13-10,Group Stage: Week 4
644732,all,TH,2-0,Group Stage: Week 4
644733,258408,VIT,13-8,Group Stage: Week 4
644733,258409,BBL,13-10,Group Stage: Week 4
644733,258410,BBL,13-5,Group Stage: Week 4
644733,all,BBL,2-1,Group Stage: Week 4
644734,258411,TH,13-11,Group Stage: Week 5
644734,258412,TH,13-2,Group Stage: Week 5
644734,all,TH,2-0,Group Stage: Week 5
644735,258414,VIT,13-9,Group Stage: Week 5
644735,258415,VIT,13-0,Group Stage: Week 5
644735,all,VIT,2-0,Group Stage: Week 5
644736,258417,NAVI,13-9,Group Stage: Week 5
644736,258418,NAVI,13-9,Group Stage: Week 5
644736,all,NAVI,2-0,Group Stage: Week 5
644737,258420,FNC,13-3,Group Stage: Week 5
644737,258421,FNC,13-5,Group Stage: Week 5
644737,all,FNC,2-0,Group Stage: Week 5
644738,258423,EF,13-11,Group Stage: Week 5
644738,258424,EF,13-10,Group Stage: Week 5
644738,all,EF,2-0,Group Stage: Week 5
644739,258426,TL,13-8,Group Stage: Week 5
644739,258427,TL,13-9,Group Stage: Week 5
644739,all,TL,2-0,Group Stage: Week 5
645474,258575,KRÜ,13-8,Group Stage: Week 1
645474,258576,KRÜ,13-9,Group Stage: Week 1
645474,all,KRÜ,2-0,Group Stage: Week 1
645475,258578,MIBR,13-8,Group Stage: Week 1
645475,258579,MIBR,16-14,Group Stage: Week 1
645475,all,MIBR,2-0,Group Stage: Week 1
645476,258581,100T,13-8,Group Stage: Week 1
645476,258582,100T,13-4,Group Stage: Week 1
645476,all,100T,2-0,Group Stage: Week 1
645477,258584,ENVY,13-9,Group Stage: Week 1
645477,258585,LOUD,13-11,Group Stage: Week 1
645477,258586,LOUD,13-8,Group Stage: Week 1
645477,all,LOUD,2-1,Group Stage: Week 1
645478,258587,LEV,13-6,Group Stage: Week 1
645478,258588,LEV,13-5,Group Stage: Week 1
645478,all,LEV,2-0,Group Stage: Week 1
645479,258590,FUR,13-7,Group Stage: Week 1
645479,258591,FUR,13-10,Group Stage: Week 1
645479,all,FUR,2-0,Group Stage: Week 1
645480,258593,C9,13-11,Group Stage: Week 2
645480,258594,ENVY,13-5,Group Stage: Week 2
645480,258595,ENVY,13-9,Group Stage: Week 2
645480,all,ENVY,2-1,Group Stage: Week 2
645481,258596,EG,14-12,Group Stage: Week 2
645481,258597,FUR,13-5,Group Stage: Week 2
645481,258598,FUR,13-10,Group Stage: Week 2
645481,all,FUR,2-1,Group Stage: Week 2
645482,258599,G2,13-6,Group Stage: Week 2
645482,258600,LEV,13-11,Group Stage: Week 2
645482,258601,LEV,14-12,Group Stage: Week 2
645482,all,LEV,2-1,Group Stage: Week 2
645483,258602,MIBR,13-10,Group Stage: Week 2
645483,258603,MIBR,13-4,Group Stage: Week 2
645483,all,MIBR,2-0,Group Stage: Week 2
645484,258605,KRÜ,13-10,Group Stage: Week 2
645484,258606,KRÜ,13-8,Group Stage: Week 2
645484,all,KRÜ,2-0,Group Stage: Week 2
645485,258608,SEN,13-10,Group Stage: Week 2
645485,258609,SEN,19-17,Group Stage: Week 2
645485,all,SEN,2-0,Group Stage: Week 2
645486,258611,LEV,13-4,Group Stage: Week 3
645486,258612,LEV,13-4,Group Stage: Week 3
645486,all,LEV,2-0,Group Stage: Week 3
645487,258614,G2,13-9,Group Stage: Week 3
645487,258615,G2,13-10,Group Stage: Week 3
645487,all,G2,2-0,Group Stage: Week 3
645488,258617,KRÜ,13-4,Group Stage: Week 3
645488,258618,KRÜ,13-10,Group Stage: Week 3
645488,all,KRÜ,2-0,Group Stage: Week 3
645489,258620,100T,13-9,Group Stage: Week 3
645489,258621,NRG,13-10,Group Stage: Week 3
645489,258622,NRG,13-2,Group Stage: Week 3
645489,all,NRG,2-1,Group Stage: Week 3
645490,258623,SEN,13-7,Group Stage: Week 3
645490,258624,SEN,13-11,Group Stage: Week 3
645490,all,SEN,2-0,Group Stage: Week 3
645491,258626,C9,14-12,Group Stage: Week 3
645491,258627,C9,14-12,Group Stage: Week 3
645491,all,C9,2-0,Group Stage: Week 3
645492,258629,NRG,13-8,Group Stage: Week 4
645492,258630,NRG,13-9,Group Stage: Week 4
645492,all,NRG,2-0,Group Stage: Week 4
645493,258632,MIBR,13-10,Group Stage: Week 4
645493,258633,MIBR,13-10,Group Stage: Week 4
645493,all,MIBR,2-0,Group Stage: Week 4
645494,258635,100T,13-4,Group Stage: Week 4
645494,258636,KRÜ,13-10,Group Stage: Week 4
645494,258637,100T,13-6,Group Stage: Week 4
645494,all,100T,2-1,Group Stage: Week 4
645495,258638,FUR,13-4,Group Stage: Week 4
645495,258639,SEN,13-7,Group Stage: Week 4
645495,258640,FUR,13-7,Group Stage: Week 4
645495,all,FUR,2-1,Group Stage: Week 4
645496,258641,LOUD,13-1,Group Stage: Week 4
645496,258642,C9,13-8,Group Stage: Week 4
645496,258643,LOUD,13-11,Group Stage: Week 4
645496,all,LOUD,2-1,Group Stage: Week 4
645497,258644,G2,13-4,Group Stage: Week 4
645497,258645,G2,13-6,Group Stage: Week 4
645497,all,G2,2-0,Group Stage: Week 4
645498,258647,EG,13-11,Group Stage: Week 5
645498,258648,KRÜ,13-11,Group Stage: Week 5
645498,258649,KRÜ,13-6,Group Stage: Week 5
645498,all,KRÜ,2-1,Group Stage: Week 5
645499,258650,FUR,13-9,Group Stage: Week 5
645499,258651,100T,13-8,Group Stage: Week 5
645499,258652,100T,13-6,Group Stage: Week 5
645499,all,100T,2-1,Group Stage: Week 5
645500,258653,G2,13-6,Group Stage: Week 5
645500,258654,G2,13-9,Group Stage: Week 5
645500,all,G2,2-0,Group Stage: Week 5
645501,258656,ENVY,13-1,Group Stage: Week 5
645501,258657,ENVY,13-3,Group Stage: Week 5
645501,all,ENVY,2-0,Group Stage: Week 5
660381,265462,TH,13-7,Playoffs: Upper Round 1
660381,265463,EF,13-8,Playoffs: Upper Round 1
660381,265464,EF,13-5,Playoffs: Upper Round 1
660381,all,EF,2-1,Playoffs: Upper Round 1
660382,265465,VIT,13-3,Playoffs: Upper Round 1
